Data_Hora_Recepcao;idBIoT;timestamp;inside;outside;erro
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:042;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:088;4;195;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:133;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:179;4;195;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:226;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:272;4;195;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:318;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:365;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:410;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:454;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:501;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:548;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:594;4;195;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:640;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:686;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:731;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:777;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:823;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:870;4;195;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:916;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:54:963;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:008;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:053;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:098;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:142;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:187;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:233;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:280;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:325;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:372;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:418;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:465;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:511;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:558;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:604;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:650;4;195;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:697;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:743;4;195;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:790;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:836;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:883;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:929;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:55:977;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:023;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:070;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:116;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:162;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:209;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:255;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:301;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:348;4;195;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:395;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:441;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:488;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:534;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:581;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:627;4;195;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:673;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:719;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:765;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:811;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:857;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:905;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:951;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:56:999;4;195;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:57:044;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:57:090;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:57:136;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:57:182;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:57:230;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:57:274;4;195;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:57:320;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:57:364;4;195;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:57:413;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:57:458;4;195;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 12:53:57:504;4;195;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:15:843;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:15:889;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:15:928;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:15:968;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:008;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:047;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:086;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:125;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:164;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:203;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:242;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:282;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:321;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:361;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:400;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:439;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:478;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:517;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:556;4;199;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:596;4;199;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:635;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:675;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:714;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:753;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:792;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:831;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:872;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:911;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:950;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:16:991;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:17:030;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:17:069;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:17:108;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:18:848;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:18:888;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:18:929;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:18:968;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:010;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:049;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:091;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:131;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:171;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:212;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:252;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:293;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:333;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:372;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:411;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:451;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:491;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:530;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:570;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:609;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:651;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:690;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:732;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:771;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:811;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:852;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:893;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:934;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:19:974;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:016;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:056;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:095;5;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:135;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:174;4;199;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:214;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:253;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:293;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:335;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:377;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:418;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:460;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:501;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:542;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:583;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:624;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:665;4;199;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:707;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:748;5;199;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:790;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:831;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:872;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:913;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:954;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:20:994;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:034;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:073;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:113;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:152;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:191;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:230;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:269;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:310;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:350;5;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:391;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:431;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:470;5;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:510;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:549;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:590;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:629;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:669;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:708;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:750;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:789;4;199;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:830;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:871;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:911;5;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:950;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:21:990;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:030;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:070;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:110;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:150;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:191;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:231;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:270;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:310;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:350;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:391;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:431;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:472;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:514;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:555;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:596;5;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:638;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:679;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:722;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:763;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:803;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:845;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:889;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:935;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:22:981;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:028;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:074;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:120;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:166;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:212;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:258;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:305;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:350;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:395;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:440;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:486;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:532;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:577;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:623;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:667;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:713;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:758;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:804;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:851;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:897;4;199;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:943;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:23:989;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:035;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:080;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:124;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:168;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:212;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:256;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:301;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:347;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:392;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:438;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:485;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:530;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:575;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:620;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:665;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:709;4;199;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:754;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:799;4;199;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:843;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:889;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:933;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:24:978;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:023;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:067;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:111;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:156;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:200;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:246;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:292;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:338;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:385;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:431;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:478;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:524;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:570;4;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:616;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:662;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:707;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:751;4;198;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:796;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:841;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:885;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:928;5;196;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:25:973;4;197;0
2026-03-27 10:40:20;88:13:BF:01:2E:14;27-03-2026 : 13:33:26:018;4;196;0
